,Price,Address,Prop_type,Size,Bath,Bed
200, 325 000 € ," Lisboa -   Lisboa, Ajuda  ",Condo/Apartment,  85 m2 ,  2 ,  3 
201, 495 000 € ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  112 m2 ,  2 ,  2 
202, 337 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  99 m2 ,  2 ,  2 
203, 299 000 € ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  108 m2 ,  2 ,  2 
204, 420 000 € ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  103 m2 ,  2 ,  3 
205, 250 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  72 m2 ,  1 ,  1 
206, 365 000 € ," Lisboa -   Lisboa, Carnide  ",Condo/Apartment,  88 m2 ,  2 ,  3 
207, 395 000 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  113 m2 ,  1 ,  2 
208, 395 000 € ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  82 m2 ,  3 ,  3 
209, 295 000 € ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  93 m2 ,  2 ,  3 
210, 275 000 € ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  55 m2 ,  1 ,  2 
211, 285 000 € ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  65 m2 ,  1 ,  2 
212, 310 000 € ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  58 m2 ,  1 ,  3 
213, 290 000 € ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Condo/Apartment,  100 m2 ,  2 ,  2 
214, 477 500 € ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  106 m2 ,  2 ,  4 
215, 250 000 € ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  49 m2 ,  1 ,  2 
216, 450 000 € ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  103 m2 ,  1 ,  2 
217, 310 000 € ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  129 m2 ,  2 ,  2 
218, 299 000 € ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Condo/Apartment,  187 m2 ,  2 ,  3 
219, 277 500 € ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Condo/Apartment,  85 m2 ,  1 ,  2 
220, 399 750 € ," Lisboa -   Cascais, Carcavelos e Parede  ",Condo/Apartment,  106 m2 ,  2 ,  2 
221, 385 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  73 m2 ,  1 ,  2 
222, 320 000 € ," Lisboa -   Cascais, Alcabideche  ",Condo/Apartment,  97 m2 ,  2 ,  2 
223, 275 000 € ," Lisboa -   Loures, Moscavide e Portela  ",Condo/Apartment,  62 m2 ,  2 ,  2 
224, 312 000 € ," Lisboa -   Lisboa, Carnide  ",Condo/Apartment,  65 m2 ,  1 ,  2 
